millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,Raw_IMU_accel_X,Raw_IMU_accel_Y,Raw_IMU_accel_Z,Raw_IMU_mag_X,Raw_IMU_mag_Y,Raw_IMU_mag_Z,Raw_IMU_gyro_X,Raw_IMU_gyro_Y,Raw_IMU_gyro_Z,Raw_IMU_temp,BARO_temp,BARO_press,BARO_alt,Raw_BARO_temp,Raw_BARO_press,Raw_BARO_alt,Velocity_lastUpdate,Velocity_lastZAccel,Velocity_lastAlt,Velocity_inte,Velocity_diff,Velocity_est,Est_apogee,Target_air_brake_angle,Air_brake_angle,Battery_voltage,Z_accel_times_burnoutMass
4493,2,4493,4493,-8.444,-4.340,-11.534,45.925,23.981,45.188,1.95,0.651,-1.22,-491.0,-8.319,-4.335,-11.985,49.926,21.645,40.923,1.718,0.772,-1.237,-491.0,10.906,90525.882,940.707,10.906,90524.257,940.754,4493,-11.534,940.754,0.0,0.0,0.0,0.0,0.0,0.0,3.950,-6.791
4542,2,4542,49,-8.881,-3.818,-11.548,47.945,22.347,43.107,0.967,0.554,-1.61,-491.0,-9.748,-3.704,-12.638,51.37,20.140,40.207,0.386,0.54,0.909,-491.0,10.906,90526.546,940.646,10.906,90527.578,940.657,4542,-11.548,940.657,-565530.875,-1.968,2.62,0.0,0.0,0.0,3.950,-6.799
4583,2,4583,41,-9.515,-3.142,-11.498,49.277,21.128,41.917,0.924,0.513,0.978,-491.0,-10.983,-1.507,-11.590,51.563,19.29,40.61,0.220,0.602,0.891,-491.0,10.906,90526.15,940.652,10.911,90523.976,940.670,4583,-11.498,940.670,-1037994.375,0.309,1.990,0.0,0.0,0.0,3.957,-6.770
4619,2,4619,36,-9.573,-2.961,-11.535,50.418,20.342,40.923,0.735,0.466,0.804,-491.0,-10.351,-1.679,-11.274,51.710,18.532,40.105,0.167,0.571,0.260,-491.0,10.908,90524.570,940.783,10.920,90520.507,940.780,4619,-11.535,940.780,-1452607.875,3.44,1.916,0.0,0.0,0.0,3.957,-6.792
4663,2,4663,44,-9.644,-1.663,-12.537,51.157,19.523,40.613,0.385,0.488,0.670,-491.0,-8.822,2.907,-15.201,51.549,18.269,41.771,0.565,0.442,0.52,-491.0,10.915,90522.890,940.769,10.934,90518.101,940.986,4663,-12.537,940.986,-1982225.375,4.683,1.876,0.0,0.0,0.0,3.950,-7.382
4699,2,4699,36,-9.823,0.918,-12.333,51.449,18.813,40.888,0.139,0.437,0.448,-491.0,-9.209,0.610,-10.965,51.388,18.94,42.297,0.903,0.519,0.128,-491.0,10.922,90523.15,940.796,10.938,90524.890,940.889,4699,-12.333,940.889,-2429917.250,-2.678,2.87,0.0,0.0,0.0,3.957,-7.262
4741,2,4741,42,-9.680,0.380,-11.860,51.487,18.196,41.511,0.375,0.493,0.349,-491.0,-9.37,-1.12,-10.269,51.227,17.56,43.320,0.797,0.333,0.415,-491.0,10.928,90522.679,940.823,10.938,90525.945,940.792,4741,-11.860,940.792,-2937993.750,-2.307,2.74,0.0,0.0,0.0,3.957,-6.983
4777,2,4777,36,-9.487,0.132,-11.492,51.566,17.512,42.423,0.552,0.417,0.247,-491.0,-10.13,0.265,-9.752,51.958,15.609,44.621,0.661,0.218,0.382,-491.0,10.933,90522.593,940.991,10.934,90523.539,941.508,4777,-11.492,941.508,-3358344.250,19.877,1.626,0.0,0.0,0.0,3.957,-6.766
4820,2,4820,43,-9.456,0.94,-11.178,51.917,16.860,43.300,0.627,0.320,0.266,-491.0,-10.200,0.545,-9.702,53.463,15.273,44.489,0.207,0.89,0.355,-491.0,10.935,90523.468,940.850,10.934,90524.890,940.77,4820,-11.178,940.77,-3845767.500,-33.269,525.953,0.0,0.0,0.0,3.970,-6.581
4856,2,4856,36,-9.906,0.801,-10.161,52.256,16.126,43.849,0.507,0.294,0.318,-491.0,-11.69,-1.572,-10.118,53.244,14.600,44.519,0.32,0.310,0.309,-491.0,10.937,90525.484,940.732,10.943,90528.210,940.393,4856,-10.161,940.393,-4229887.0,8.782,1.791,0.0,0.0,0.0,3.957,-5.983
4898,2,4898,42,-9.963,0.963,-9.965,52.791,15.448,44.182,0.276,0.280,0.326,-491.0,-9.497,-1.421,-9.982,54.63,14.703,43.963,0.251,0.451,0.172,-491.0,10.936,90526.179,940.589,10.934,90528.351,940.174,4898,-9.965,940.174,-4652550.0,-5.219,2.185,0.0,0.0,0.0,3.957,-5.867
4934,2,4934,36,-10.51,-1.3,-9.955,53.154,14.966,44.381,0.72,0.259,0.241,-491.0,-9.475,-1.213,-10.219,53.40,14.644,44.314,0.220,0.227,0.13,-491.0,10.934,90524.859,940.548,10.924,90519.304,940.586,4934,-9.955,940.586,-5011111.0,11.445,1.744,0.0,0.0,0.0,3.957,-5.861
4977,2,4977,43,-10.180,-1.91,-10.12,53.522,14.755,44.375,0.136,0.303,0.175,-491.0,-10.660,0.703,-10.39,53.800,14.557,44.592,0.384,0.441,0.52,-491.0,10.934,90524.710,940.421,10.934,90522.773,940.876,4977,-10.12,940.876,-5440411.0,6.739,1.831,0.0,0.0,0.0,3.957,-5.895
5013,2,5013,36,-10.91,-1.272,-10.95,53.466,14.714,44.472,0.240,0.437,0.134,-491.0,-9.755,-1.450,-10.118,53.186,15.68,44.972,0.312,0.758,0.151,-491.0,10.933,90524.46,940.460,10.929,90521.570,940.270,5013,-10.95,940.270,-5802357.500,-16.832,3.20,0.0,0.0,0.0,3.957,-5.944
5089,2,5089,76,-9.876,-1.15,-9.963,53.253,14.934,44.805,0.284,0.467,0.116,-491.0,-9.992,0.287,-9.458,52.177,15.697,46.185,0.253,0.459,0.219,-491.0,10.930,90522.562,940.551,10.929,90520.796,940.850,5089,-9.963,940.850,-6564611.500,7.631,1.813,0.0,0.0,0.0,3.957,-5.866
5125,2,5125,36,-9.942,0.854,-9.781,53.22,15.39,45.434,0.300,0.453,0.13,-491.0,-9.827,0.617,-9.70,52.908,15.229,47.106,0.332,0.382,0.343,-491.0,10.924,90521.953,940.502,10.906,90525.320,939.928,5125,-9.781,939.928,-6920020.0,-25.614,5.318,0.0,0.0,0.0,3.957,-5.759
5167,2,5167,42,-9.972,0.802,-9.530,52.975,15.299,45.901,0.280,0.393,0.4,-491.0,-9.626,0.954,-8.962,52.806,15.945,46.653,0.117,0.76,0.59,-491.0,10.921,90523.156,940.472,10.906,90525.320,940.438,5167,-9.530,940.438,-7325558.0,12.144,1.732,0.0,0.0,0.0,3.957,-5.611
5209,2,5209,42,-9.779,0.885,-9.412,52.814,15.498,46.422,0.215,0.372,0.17,-491.0,-9.698,-1.119,-9.451,52.996,15.551,47.193,0.62,0.335,0.118,-491.0,10.916,90524.562,940.426,10.911,90529.843,940.644,5209,-9.412,940.644,-7723347.500,4.906,1.871,0.0,0.0,0.0,3.957,-5.541
5245,2,5245,36,-9.522,0.683,-9.86,52.677,15.624,46.924,0.172,0.251,0.67,-491.0,-8.470,0.437,-8.489,52.499,15.697,47.486,0.96,0.157,0.274,-491.0,10.911,90525.312,940.482,10.901,90525.320,940.548,5245,-9.86,940.548,-8056324.500,-2.678,2.87,0.0,0.0,0.0,3.957,-5.350
5287,2,5287,42,-9.326,0.941,-8.891,52.858,15.855,47.65,0.149,0.85,0.229,-491.0,-9.8,-1.579,-8.481,53.83,16.851,46.886,0.141,0.369,0.586,-491.0,10.905,90527.367,940.520,10.901,90531.46,941.43,5287,-8.891,941.43,-8433853.0,11.804,1.738,0.0,0.0,0.0,3.957,-5.235
5323,2,5323,36,-9.389,-1.46,-8.879,53.4,16.422,46.790,0.73,0.108,0.361,-491.0,-10.143,-1.141,-9.13,53.639,18.64,45.732,0.51,0.588,1.3,-491.0,10.905,90527.367,940.603,10.906,90525.320,940.341,5323,-8.879,940.341,-8753728.0,-19.509,3.411,0.0,0.0,0.0,3.957,-5.228
5366,2,5366,43,-9.347,-1.71,-8.957,53.422,17.103,46.644,0.117,0.151,0.407,-491.0,-9.418,-1.76,-9.350,54.896,19.351,45.922,0.337,0.290,0.292,-491.0,10.905,90527.179,940.520,10.906,90524.406,940.25,5366,-8.957,940.25,-9137221.0,-7.354,2.283,0.0,0.0,0.0,3.957,-5.273
5402,2,5402,36,-9.347,0.989,-9.49,53.829,18.50,46.179,0.116,0.288,0.444,-491.0,-9.698,0.710,-9.910,55.27,20.286,44.869,0.59,0.349,0.63,-491.0,10.903,90526.523,940.581,10.901,90526.523,940.946,5402,-9.49,940.946,-9461334.0,25.600,1.565,0.0,0.0,0.0,3.957,-5.328
5444,2,5444,42,-9.248,-1.302,-9.229,54.291,18.903,45.819,0.30,0.310,0.238,-491.0,-7.975,-2.2,-9.393,54.808,19.964,45.688,0.334,0.46,0.751,-491.0,10.902,90527.210,940.619,10.897,90528.781,940.740,5444,-9.229,940.740,-9845194.0,-4.906,2.172,0.0,0.0,0.0,3.957,-5.434
5480,2,5480,36,-9.521,-1.279,-9.581,54.741,19.526,45.515,0.7,0.221,0.187,-491.0,-10.372,-1.464,-10.240,55.334,19.964,45.366,0.28,0.75,0.330,-491.0,10.902,90526.546,940.413,10.901,90527.726,940.11,5480,-9.581,940.11,-10183805.0,-20.258,3.549,0.0,0.0,0.0,3.944,-5.641
5523,2,5523,43,-9.492,-1.319,-9.723,55.217,19.812,45.285,0.26,0.60,0.27,-491.0,-9.999,-1.342,-9.723,56.21,19.497,44.577,0.223,0.214,0.203,-491.0,10.901,90527.726,940.407,10.897,90531.187,940.314,5523,-9.723,940.314,-10598875.0,7.46,1.825,0.0,0.0,0.0,3.957,-5.725
5572,2,5572,49,-9.428,-1.384,-9.854,55.586,19.605,45.135,0.112,0.39,0.79,-491.0,-9.95,-1.399,-10.3,56.737,18.313,45.176,0.90,0.182,0.241,-491.0,10.899,90527.515,940.383,10.897,90523.343,939.902,5572,-9.854,939.902,-11078545.0,-8.409,2.337,0.0,0.0,0.0,3.963,-5.802
5613,2,5613,41,-9.599,-1.340,-9.733,56.235,19.307,45.121,0.133,0.24,0.112,-491.0,-10.552,0.495,-9.307,58.272,18.795,44.796,0.45,0.31,0.103,-491.0,10.894,90528.476,940.254,10.878,90531.328,940.301,5613,-9.733,940.301,-11480107.0,9.740,1.773,0.0,0.0,0.0,3.970,-5.731
5649,2,5649,36,-9.860,-1.127,-9.776,56.977,19.143,44.998,0.45,0.29,0.57,-491.0,-9.281,0.933,-9.609,58.520,19.146,45.74,0.103,0.73,0.99,-491.0,10.892,90526.929,940.229,10.888,90521.85,940.617,5649,-9.776,940.617,-11831303.0,8.768,1.791,0.0,0.0,0.0,3.970,-5.756
5694,2,5694,45,-9.909,-1.141,-9.403,57.898,19.11,44.887,0.21,0.2,0.44,-491.0,-10.616,-1.536,-8.374,59.938,19.307,44.811,0.148,0.85,0.262,-491.0,10.889,90526.757,940.348,10.888,90526.812,940.604,5694,-9.403,940.604,-12262868.0,0.282,2.8,0.0,0.0,0.0,3.970,-5.536
5730,2,5730,36,-9.899,-2.134,-9.731,58.634,19.87,44.712,0.5,0.0,0.69,-491.0,-9.949,-6.309,-11.360,59.704,19.877,43.700,0.144,0.229,0.329,-491.0,10.885,90526.359,940.285,10.874,90529.210,939.998,5730,-9.731,939.998,-12607293.0,-16.832,3.20,0.0,0.0,0.0,3.963,-5.729
5772,2,5772,42,-9.947,-2.295,-9.465,59.125,19.421,44.440,0.84,0.48,0.116,-491.0,-9.339,-2.203,-8.675,59.193,19.979,43.817,0.359,0.55,0.5,-491.0,10.883,90525.937,940.447,10.888,90521.226,940.714,5772,-9.465,940.714,-13010419.0,17.37,1.661,0.0,0.0,0.0,3.970,-5.573
5809,2,5809,37,-9.800,-2.611,-9.403,59.222,19.614,44.57,0.160,0.61,0.121,-491.0,-9.812,-2.74,-8.998,58.754,19.760,42.882,0.335,0.31,0.77,-491.0,10.882,90524.609,940.406,10.874,90524.687,940.95,5809,-9.403,940.95,-13359498.0,-16.718,3.6,0.0,0.0,0.0,3.963,-5.536
5851,2,5851,42,-9.860,-2.723,-9.541,59.380,19.760,43.460,0.153,0.40,0.98,-491.0,-9.583,-1.493,-10.298,59.310,19.877,42.92,0.66,0.28,0.16,-491.0,10.880,90525.984,940.302,10.878,90528.7,940.95,5851,-9.541,940.95,-13757348.0,0.0,2.0,0.0,0.0,0.0,3.970,-5.618
5887,2,5887,36,-9.590,-2.601,-9.771,59.345,19.842,42.771,0.111,0.8,0.23,-491.0,-9.267,0.926,-9.522,59.763,19.716,41.362,0.58,0.328,0.113,-491.0,10.878,90525.984,940.343,10.878,90526.812,940.810,5887,-9.771,940.810,-14104978.0,19.860,1.626,0.0,0.0,0.0,3.963,-5.753
5929,2,5929,42,-9.711,-1.603,-9.453,59.549,19.938,41.841,0.130,0.67,0.71,-491.0,-10.552,-1.320,-9.774,60.727,20.359,39.52,0.50,0.67,0.142,-491.0,10.878,90525.476,940.403,10.874,90526.664,940.301,5929,-9.453,940.301,-14508707.0,-12.118,2.571,0.0,0.0,0.0,3.963,-5.566
5965,2,5965,36,-9.787,-1.435,-9.623,59.848,19.894,40.827,0.20,0.10,0.55,-491.0,-9.719,-1.363,-9.522,60.684,19.760,38.745,0.394,0.341,0.74,-491.0,10.877,90527.289,940.340,10.878,90530.273,940.398,5965,-9.623,940.398,-14852099.0,2.692,1.925,0.0,0.0,0.0,4.21,-5.666
6008,2,6008,43,-9.703,-1.105,-9.735,61.370,19.210,40.17,0.109,0.21,0.120,-491.0,-9.396,0.423,-9.558,66.369,16.340,38.833,0.111,0.188,0.405,-491.0,10.878,90529.70,940.445,10.883,90533.593,940.617,6008,-9.735,940.617,-15268311.0,5.87,1.867,0.0,0.0,0.0,4.60,-5.732
6044,2,6044,36,-9.879,0.855,-9.555,62.940,18.456,39.321,0.172,0.88,0.152,-491.0,-10.459,0.244,-9.400,67.158,16.106,38.614,0.248,0.310,0.174,-491.0,10.878,90528.828,940.508,10.878,90526.812,940.411,6044,-9.555,940.411,-15615553.0,-5.723,2.207,0.0,0.0,0.0,4.86,-5.626
6113,2,6113,69,-9.973,0.986,-9.666,64.674,17.854,38.702,0.174,0.191,0.203,-491.0,-9.741,-1.579,-10.75,68.430,16.705,38.263,0.66,0.184,0.368,-491.0,10.879,90528.437,940.401,10.883,90524.835,940.276,6113,-9.666,940.276,-16278723.0,-1.963,2.62,0.0,0.0,0.0,4.99,-5.691
6149,2,6149,36,-9.896,0.910,-9.673,66.164,17.47,38.383,0.215,0.247,0.192,-491.0,-10.164,0.940,-9.810,68.181,16.325,37.459,0.256,0.211,0.89,-491.0,10.879,90529.828,940.423,10.874,90533.593,940.411,6149,-9.673,940.411,-16626844.0,3.763,1.898,0.0,0.0,0.0,4.105,-5.695
6191,2,6191,42,-9.880,0.735,-9.630,67.886,16.389,38.102,0.159,0.171,0.206,-491.0,-9.640,0.488,-9.307,69.292,16.471,37.342,0.112,0.38,0.5,-491.0,10.881,90529.796,940.406,10.888,90530.125,940.314,6191,-9.630,940.314,-17032232.0,-2.307,2.74,0.0,0.0,0.0,4.105,-5.670
6227,2,6227,36,-10.16,0.755,-9.499,68.474,16.539,37.804,0.122,0.112,0.91,-491.0,-10.78,0.524,-8.905,69.307,17.85,37.342,0.71,0.107,0.167,-491.0,10.884,90529.976,940.389,10.897,90534.507,940.533,6227,-9.499,940.533,-17376580.0,6.89,1.845,0.0,0.0,0.0,4.112,-5.593
6270,2,6270,43,-9.920,0.934,-9.540,68.892,16.746,37.415,0.41,0.44,0.10,-491.0,-9.978,-1.141,-9.601,69.248,17.144,36.670,0.156,0.27,0.334,-491.0,10.889,90530.578,940.455,10.901,90529.843,940.740,6270,-9.540,940.740,-17785940.0,4.816,1.873,0.0,0.0,0.0,4.112,-5.617
6306,2,6306,36,-9.731,0.839,-9.495,68.807,16.813,37.202,0.15,0.39,0.76,-491.0,-8.793,-1.105,-9.853,68.6,17.41,37.196,0.65,0.161,0.36,-491.0,10.894,90531.578,940.616,10.911,90529.843,941.83,6306,-9.495,941.83,-18128582.0,9.502,1.778,0.0,0.0,0.0,4.112,-5.590
6349,2,6349,43,-9.583,0.847,-9.466,68.743,16.875,37.439,0.19,0.35,0.87,-491.0,-9.425,0.976,-9.666,67.860,16.632,38.643,0.85,0.164,0.35,-491.0,10.901,90530.562,940.564,10.906,90528.492,940.148,6349,-9.466,940.148,-18536274.0,-21.739,3.875,0.0,0.0,0.0,4.112,-5.574
6385,2,6385,36,-9.663,-1.108,-9.540,68.655,16.889,37.971,0.21,0.57,0.95,-491.0,-10.42,-1.794,-9.673,68.854,16.544,40.2,0.315,0.149,0.47,-491.0,10.908,90528.640,940.637,10.924,90520.507,940.683,6385,-9.540,940.683,-18878400.0,14.858,1.691,0.0,0.0,0.0,4.112,-5.617
6428,2,6428,43,-9.484,-1.23,-9.653,68.851,16.822,38.743,0.85,0.124,0.6,-491.0,-9.181,0.100,-9.472,70.286,16.749,41.201,0.250,0.442,0.279,-491.0,10.914,90526.718,940.648,10.929,90524.890,940.586,6428,-9.653,940.586,-19291062.0,-2.242,2.72,0.0,0.0,0.0,4.112,-5.683
6464,2,6464,36,-9.276,0.960,-9.519,69.102,16.708,39.812,0.182,0.190,0.136,-491.0,-8.937,0.825,-8.934,70.505,16.574,42.19,0.324,0.358,0.380,-491.0,10.921,90526.148,940.642,10.934,90527.7,940.709,6464,-9.519,940.709,-19636186.0,3.412,1.907,0.0,0.0,0.0,4.112,-5.605
6506,2,6506,42,-9.514,0.781,-9.547,69.771,16.632,41.230,0.215,0.204,0.137,-491.0,-9.985,0.208,-9.989,71.353,16.661,44.285,0.101,0.94,0.42,-491.0,10.927,90524.671,940.586,10.943,90522.484,940.806,6506,-9.547,940.806,-20036598.0,2.307,1.935,0.0,0.0,0.0,4.112,-5.621
6542,2,6542,36,-9.512,0.656,-9.554,70.587,16.805,42.332,0.201,0.153,0.139,-491.0,-9.418,0.351,-9.702,71.938,17.494,44.153,0.14,0.87,0.41,-491.0,10.935,90523.203,940.660,10.947,90521.132,940.516,6542,-9.554,940.516,-20380428.0,-8.63,2.319,0.0,0.0,0.0,4.112,-5.625
6586,2,6586,44,-9.415,0.298,-9.577,71.312,17.24,43.139,0.135,0.181,0.171,-491.0,-9.554,0.7,-9.788,72.478,17.641,44.36,0.15,0.289,0.114,-491.0,10.943,90523.562,940.646,10.961,90522.335,940.613,6586,-9.577,940.613,-20801328.0,2.202,1.938,0.0,0.0,0.0,4.125,-5.639
6648,2,6648,62,-9.588,0.335,-9.693,71.777,17.161,43.598,0.96,0.102,0.90,-491.0,-10.49,0.287,-10.54,72.610,17.436,43.496,0.56,0.48,0.124,-491.0,10.949,90522.601,940.692,10.961,90520.78,940.819,6648,-9.693,940.819,-21398732.0,3.323,1.909,0.0,0.0,0.0,4.118,-5.707
6690,2,6690,42,-9.722,0.249,-9.884,72.60,17.377,43.756,0.46,0.59,0.3,-491.0,-9.604,0.394,-9.888,71.923,17.655,42.809,0.77,0.141,0.59,-491.0,10.955,90521.890,940.714,10.961,90523.398,940.819,6690,-9.884,940.819,-21809878.0,0.0,2.0,0.0,0.0,0.0,4.118,-5.820
6726,2,6726,36,-9.696,0.337,-9.919,72.11,17.456,43.349,0.30,0.87,0.10,-491.0,-9.856,0.646,-10.161,71.104,17.56,42.253,0.20,0.44,0.27,-491.0,10.958,90523.156,940.720,10.961,90528.835,940.832,6726,-9.919,940.832,-22166346.0,0.383,1.988,0.0,0.0,0.0,4.118,-5.840
6768,2,6768,42,-9.782,0.333,-9.955,71.821,17.413,43.101,0.37,0.100,0.28,-491.0,-9.848,0.330,-9.881,70.988,17.275,42.911,0.46,0.24,0.43,-491.0,10.963,90523.578,940.722,10.970,90523.250,940.529,6768,-9.955,940.529,-22583702.0,-7.213,2.276,0.0,0.0,0.0,4.118,-5.861
6804,2,6804,36,-9.883,0.449,-10.15,71.274,17.316,42.902,0.37,0.31,0.59,-491.0,-10.57,0.588,-10.89,69.745,17.158,43.42,0.14,0.53,0.41,-491.0,10.965,90524.398,940.689,10.970,90526.429,940.446,6804,-10.15,940.446,-22943168.0,-2.310,2.74,0.0,0.0,0.0,4.118,-5.897
6848,2,6848,44,-9.969,0.519,-9.946,70.257,17.132,42.987,0.30,0.0,0.94,-491.0,-10.480,0.638,-9.709,67.524,16.515,43.919,0.24,0.109,0.297,-491.0,10.968,90524.554,940.656,10.975,90520.843,940.652,6848,-9.946,940.652,-23382326.0,4.681,1.876,0.0,0.0,0.0,4.118,-5.856
6889,2,6889,41,-10.78,0.548,-9.969,68.871,16.731,43.469,0.17,0.87,0.158,-491.0,-10.150,0.538,-10.3,64.995,15.653,45.220,0.163,0.297,0.381,-491.0,10.971,90525.609,940.601,10.980,90528.687,940.543,6889,-9.969,940.543,-23790598.0,-2.673,2.87,0.0,0.0,0.0,4.118,-5.869
6925,2,6925,36,-9.972,0.559,-10.94,67.144,16.121,44.209,0.9,0.132,0.228,-491.0,-9.324,0.703,-10.786,62.467,14.1,45.951,0.58,0.177,0.376,-491.0,10.974,90524.226,940.587,10.975,90521.906,940.762,6925,-10.94,940.762,-24151744.0,6.89,1.845,0.0,0.0,0.0,4.118,-5.943
6970,2,6970,45,-10.36,0.792,-10.143,64.969,15.475,45.36,0.21,0.143,0.274,-491.0,-10.171,-1.493,-10.125,60.114,14.45,47.47,0.205,0.78,0.276,-491.0,10.976,90524.859,940.570,10.980,90526.429,940.446,6970,-10.143,940.446,-24607084.0,-7.13,2.266,0.0,0.0,0.0,4.118,-5.972
7006,2,7006,36,-9.544,-1.23,-10.46,62.794,14.805,46.36,0.192,0.59,0.343,-491.0,-7.594,-1.744,-9.609,58.871,13.811,48.41,0.835,0.366,0.385,-491.0,10.979,90524.382,940.592,10.984,90524.23,940.556,7006,-10.46,940.556,-24970504.0,3.44,1.916,0.0,0.0,0.0,4.118,-5.915
7048,2,7048,42,-11.545,0.562,-10.446,61.96,14.188,46.878,0.395,0.156,0.459,-491.0,-20.487,7.293,-11.705,59.32,13.431,48.129,-1.38,0.967,0.875,-491.0,10.981,90526.164,940.655,10.984,90529.750,940.968,7048,-10.446,940.968,-25400854.0,9.823,1.772,0.0,0.0,0.0,4.125,-6.150
7084,2,7084,36,-11.507,0.245,-10.806,59.353,13.504,48.143,0.528,0.414,0.629,-491.0,-9.956,-2.124,-11.805,56.284,12.233,51.549,0.503,0.994,1.234,-491.0,10.981,90524.773,940.641,10.984,90521.757,940.472,7084,-10.806,940.472,-25783396.0,-13.787,2.705,0.0,0.0,0.0,4.125,-6.362
7127,2,7127,43,-11.406,0.20,-10.572,58.330,13.306,48.874,0.499,0.503,0.608,-491.0,-8.822,-1.830,-9.616,57.351,13.7,49.605,0.85,0.269,0.270,-491.0,10.984,90526.984,940.624,10.989,90532.921,940.678,7127,-10.572,940.678,-26243038.0,4.790,1.874,0.0,0.0,0.0,4.118,-6.225
7189,2,7189,62,-11.179,0.111,-10.743,58.61,13.133,48.646,0.468,0.802,0.579,-491.0,-9.37,-2.153,-10.980,58.769,13.183,45.907,0.50,-1.415,0.131,-491.0,10.987,90526.976,940.583,10.993,90526.429,940.240,7189,-10.743,940.240,-26903820.0,-7.72,2.269,0.0,0.0,0.0,4.125,-6.325
7231,2,7231,42,-12.9,0.169,-11.264,58.181,13.124,47.743,0.293,-1.131,0.540,-491.0,-11.743,-2.31,-12.214,59.470,13.767,43.525,0.41,-2.9,0.191,-491.0,10.988,90526.546,940.440,10.989,90521.906,939.840,7231,-11.264,939.840,-27365978.0,-9.508,2.399,0.0,0.0,0.0,4.125,-6.632
7267,2,7267,36,-10.272,-2.98,-11.359,58.175,13.247,46.167,0.1,-1.140,0.371,-491.0,-11.801,-2.354,-12.178,59.3,14.45,40.251,0.435,-1.16,0.31,-491.0,10.988,90526.765,940.357,10.984,90530.804,940.556,7267,-11.359,940.556,-27773200.0,19.877,1.626,0.0,0.0,0.0,4.125,-6.688
7309,2,7309,42,-10.250,-2.130,-11.506,58.453,13.478,43.460,0.103,0.925,0.103,-491.0,-9.848,-2.282,-12.544,57.673,13.387,38.15,0.8,0.84,0.104,-491.0,10.989,90528.546,940.478,10.989,90530.664,941.78,7309,-11.506,941.78,-28253388.0,12.433,1.728,0.0,0.0,0.0,4.125,-6.775
7345,2,7345,36,-10.216,-2.100,-11.854,58.146,13.156,40.412,0.98,0.897,0.24,-484.600,-8.650,-1.679,-11.353,55.817,11.400,34.361,0.58,0.131,0.369,-459.0,10.991,90527.398,940.498,10.998,90527.195,940.775,7345,-11.854,940.775,-28673894.0,-8.416,2.337,0.0,0.0,0.0,4.125,-6.979
7388,2,7388,43,-10.968,-2.407,-12.180,56.115,12.104,37.261,0.11,0.644,0.5,-478.200,-12.799,-3.689,-12.609,48.611,7.921,30.152,0.599,0.149,0.277,-459.0,10.992,90527.578,940.503,10.998,90527.343,940.266,7388,-12.180,940.266,-29190642.0,-11.850,2.551,0.0,0.0,0.0,4.125,-7.171
7424,2,7424,36,-11.66,-2.671,-12.254,53.361,10.546,34.19,0.66,0.321,0.32,-478.200,-12.232,-3.352,-12.588,45.703,5.977,27.316,0.235,2.818,0.5,-491.0,10.993,90528.671,940.649,10.998,90527.343,940.569,7424,-12.254,940.569,-29630478.0,8.416,1.798,0.0,0.0,0.0,4.118,-7.215
7466,2,7466,42,-10.494,-2.701,-12.92,51.58,8.664,31.487,0.135,0.657,0.388,-471.799,-8.944,-2.505,-11.367,47.486,4.633,27.594,0.91,0.666,-1.748,-459.0,10.996,90528.640,940.629,10.998,90530.664,940.459,7466,-12.92,940.459,-30141780.0,-2.609,2.84,0.0,0.0,0.0,4.118,-7.120
7502,2,7502,36,-9.735,-2.278,-11.425,49.231,6.430,29.535,0.40,0.642,0.760,-471.799,-6.51,0.165,-9.207,48.538,2.221,28.251,0.887,0.8,-1.968,-491.0,10.997,90527.523,940.404,10.993,90525.78,939.950,7502,-11.425,939.950,-30565102.0,-14.138,2.736,0.0,0.0,0.0,4.125,-6.727
7545,2,7545,43,-10.196,-2.203,-11.219,48.120,4.305,28.108,0.89,0.588,0.844,-478.200,-10.954,-1.306,-10.326,50.263,0.774,27.228,0.591,0.401,0.785,-491.0,10.996,90527.765,940.321,10.993,90528.398,940.363,7545,-11.219,940.363,-31051970.0,9.595,1.776,0.0,0.0,0.0,4.125,-6.606
7582,2,7582,37,-8.986,-1.102,-10.487,48.468,2.715,27.781,0.7,0.660,0.937,-484.600,-6.747,1.816,-8.948,50.350,0.29,28.515,0.190,0.210,0.191,-491.0,10.995,90528.398,940.321,10.993,90530.515,940.266,7582,-10.487,940.266,-31453558.0,-2.621,2.85,0.0,0.0,0.0,4.125,-6.175
7625,2,7625,43,-9.148,0.200,-10.56,49.90,2.63,27.807,0.297,0.121,0.793,-478.200,-13.43,1.155,-10.434,48.816,2.718,27.448,-1.685,0.125,0.727,-459.0,10.995,90528.820,940.384,10.998,90529.460,940.885,7625,-10.56,940.885,-31895266.0,14.400,1.698,0.0,0.0,0.0,4.125,-5.921
7661,2,7661,36,-9.576,0.501,-10.260,49.529,1.797,27.357,0.644,0.373,0.321,-484.600,-11.83,1.4,-12.387,49.678,3.303,25.343,-1.644,1.924,0.610,-491.0,10.995,90527.15,940.428,10.998,90521.617,940.678,7661,-10.260,940.678,-32260986.0,-5.739,2.207,0.0,0.0,0.0,4.125,-6.41
7729,2,7729,68,-10.345,0.234,-10.193,52.5,2.721,27.781,0.740,0.624,0.64,-484.600,-9.899,-1.500,-8.869,60.917,6.840,30.371,0.408,1.262,0.40,-491.0,10.997,90528.367,940.527,11.3,90531.867,940.446,7729,-10.193,940.446,-32956426.0,-3.409,2.113,0.0,0.0,0.0,4.125,-6.1
